Delivery Start (EET);Delivery End (EET);FI Price (EUR)
20.01.2023 10:00:00;20.01.2023 11:00:00;159.99
20.01.2023 11:00:00;20.01.2023 12:00:00;159.99
20.01.2023 12:00:00;20.01.2023 13:00:00;159.99
20.01.2023 13:00:00;20.01.2023 14:00:00;138.98
20.01.2023 14:00:00;20.01.2023 15:00:00;107.52
20.01.2023 15:00:00;20.01.2023 16:00:00;115.5
20.01.2023 16:00:00;20.01.2023 17:00:00;149.66
20.01.2023 17:00:00;20.01.2023 18:00:00;149.69
20.01.2023 18:00:00;20.01.2023 19:00:00;142.61
20.01.2023 19:00:00;20.01.2023 20:00:00;132.94
20.01.2023 20:00:00;20.01.2023 21:00:00;107.76
20.01.2023 21:00:00;20.01.2023 22:00:00;97.22
20.01.2023 22:00:00;20.01.2023 23:00:00;89.55
20.01.2023 23:00:00;21.01.2023 00:00:00;81.27
21.01.2023 00:00:00;21.01.2023 01:00:00;74.96
21.01.2023 01:00:00;21.01.2023 02:00:00;68.76
21.01.2023 02:00:00;21.01.2023 03:00:00;66.98
21.01.2023 03:00:00;21.01.2023 04:00:00;67.4
21.01.2023 04:00:00;21.01.2023 05:00:00;68.52
21.01.2023 05:00:00;21.01.2023 06:00:00;69.22
21.01.2023 06:00:00;21.01.2023 07:00:00;69.73
21.01.2023 07:00:00;21.01.2023 08:00:00;69.91
21.01.2023 08:00:00;21.01.2023 09:00:00;96.38
21.01.2023 09:00:00;21.01.2023 10:00:00;142.84
21.01.2023 10:00:00;21.01.2023 11:00:00;166.34
21.01.2023 11:00:00;21.01.2023 12:00:00;161.29
21.01.2023 12:00:00;21.01.2023 13:00:00;151.92
21.01.2023 13:00:00;21.01.2023 14:00:00;142.89
21.01.2023 14:00:00;21.01.2023 15:00:00;131.06
21.01.2023 15:00:00;21.01.2023 16:00:00;131.22
21.01.2023 16:00:00;21.01.2023 17:00:00;132.64
21.01.2023 17:00:00;21.01.2023 18:00:00;140.76
21.01.2023 18:00:00;21.01.2023 19:00:00;173.92
21.01.2023 19:00:00;21.01.2023 20:00:00;174.6
21.01.2023 20:00:00;21.01.2023 21:00:00;140.08
21.01.2023 21:00:00;21.01.2023 22:00:00;134.51
21.01.2023 22:00:00;21.01.2023 23:00:00;129.34
21.01.2023 23:00:00;22.01.2023 00:00:00;107.87
22.01.2023 00:00:00;22.01.2023 01:00:00;89.92
22.01.2023 01:00:00;22.01.2023 02:00:00;79.4
22.01.2023 02:00:00;22.01.2023 03:00:00;79.17
22.01.2023 03:00:00;22.01.2023 04:00:00;73.06
22.01.2023 04:00:00;22.01.2023 05:00:00;71.45
22.01.2023 05:00:00;22.01.2023 06:00:00;70.01
22.01.2023 06:00:00;22.01.2023 07:00:00;62.59
22.01.2023 07:00:00;22.01.2023 08:00:00;61.42
22.01.2023 08:00:00;22.01.2023 09:00:00;64.92
22.01.2023 09:00:00;22.01.2023 10:00:00;64.37
22.01.2023 10:00:00;22.01.2023 11:00:00;64.41
22.01.2023 11:00:00;22.01.2023 12:00:00;67.55
22.01.2023 12:00:00;22.01.2023 13:00:00;74.02
22.01.2023 13:00:00;22.01.2023 14:00:00;71.6
22.01.2023 14:00:00;22.01.2023 15:00:00;64.98
22.01.2023 15:00:00;22.01.2023 16:00:00;75.09
22.01.2023 16:00:00;22.01.2023 17:00:00;79.97
22.01.2023 17:00:00;22.01.2023 18:00:00;58.79
22.01.2023 18:00:00;22.01.2023 19:00:00;63.23
22.01.2023 19:00:00;22.01.2023 20:00:00;78.93
22.01.2023 20:00:00;22.01.2023 21:00:00;64.95
22.01.2023 21:00:00;22.01.2023 22:00:00;53.89
22.01.2023 22:00:00;22.01.2023 23:00:00;55.48
22.01.2023 23:00:00;23.01.2023 00:00:00;53.42
23.01.2023 00:00:00;23.01.2023 01:00:00;50.79
23.01.2023 01:00:00;23.01.2023 02:00:00;47.63
23.01.2023 02:00:00;23.01.2023 03:00:00;46.85
23.01.2023 03:00:00;23.01.2023 04:00:00;47.4
23.01.2023 04:00:00;23.01.2023 05:00:00;48.03
23.01.2023 05:00:00;23.01.2023 06:00:00;48.95
23.01.2023 06:00:00;23.01.2023 07:00:00;58.63
23.01.2023 07:00:00;23.01.2023 08:00:00;71.94
23.01.2023 08:00:00;23.01.2023 09:00:00;108.33
23.01.2023 09:00:00;23.01.2023 10:00:00;99.61
23.01.2023 10:00:00;23.01.2023 11:00:00;88.21
23.01.2023 11:00:00;23.01.2023 12:00:00;95.08
23.01.2023 12:00:00;23.01.2023 13:00:00;105.01
23.01.2023 13:00:00;23.01.2023 14:00:00;105.01
23.01.2023 14:00:00;23.01.2023 15:00:00;88.26
23.01.2023 15:00:00;23.01.2023 16:00:00;86.41
23.01.2023 16:00:00;23.01.2023 17:00:00;115.2
23.01.2023 17:00:00;23.01.2023 18:00:00;123.29
23.01.2023 18:00:00;23.01.2023 19:00:00;122.64
23.01.2023 19:00:00;23.01.2023 20:00:00;123.29
23.01.2023 20:00:00;23.01.2023 21:00:00;114.4
23.01.2023 21:00:00;23.01.2023 22:00:00;70.73
23.01.2023 22:00:00;23.01.2023 23:00:00;50.93
23.01.2023 23:00:00;24.01.2023 00:00:00;46.29
24.01.2023 00:00:00;24.01.2023 01:00:00;41.77
24.01.2023 01:00:00;24.01.2023 02:00:00;27.54
24.01.2023 02:00:00;24.01.2023 03:00:00;27.35
24.01.2023 03:00:00;24.01.2023 04:00:00;27.36
24.01.2023 04:00:00;24.01.2023 05:00:00;27.59
24.01.2023 05:00:00;24.01.2023 06:00:00;28.21
24.01.2023 06:00:00;24.01.2023 07:00:00;30.51
24.01.2023 07:00:00;24.01.2023 08:00:00;52.06
24.01.2023 08:00:00;24.01.2023 09:00:00;134.59
24.01.2023 09:00:00;24.01.2023 10:00:00;123.29
24.01.2023 10:00:00;24.01.2023 11:00:00;195.06
24.01.2023 11:00:00;24.01.2023 12:00:00;231.02
24.01.2023 12:00:00;24.01.2023 13:00:00;222.85
24.01.2023 13:00:00;24.01.2023 14:00:00;219.11
24.01.2023 14:00:00;24.01.2023 15:00:00;207.16
24.01.2023 15:00:00;24.01.2023 16:00:00;208.61
24.01.2023 16:00:00;24.01.2023 17:00:00;210.79
24.01.2023 17:00:00;24.01.2023 18:00:00;217.39
24.01.2023 18:00:00;24.01.2023 19:00:00;242
24.01.2023 19:00:00;24.01.2023 20:00:00;141.02
24.01.2023 20:00:00;24.01.2023 21:00:00;82.6
24.01.2023 21:00:00;24.01.2023 22:00:00;28.62
24.01.2023 22:00:00;24.01.2023 23:00:00;27.24
24.01.2023 23:00:00;25.01.2023 00:00:00;25.05
25.01.2023 00:00:00;25.01.2023 01:00:00;20.7
25.01.2023 01:00:00;25.01.2023 02:00:00;13.55
25.01.2023 02:00:00;25.01.2023 03:00:00;9
25.01.2023 03:00:00;25.01.2023 04:00:00;4.58
25.01.2023 04:00:00;25.01.2023 05:00:00;4.1
25.01.2023 05:00:00;25.01.2023 06:00:00;6.08
25.01.2023 06:00:00;25.01.2023 07:00:00;11.18
25.01.2023 07:00:00;25.01.2023 08:00:00;25.99
25.01.2023 08:00:00;25.01.2023 09:00:00;27.92
25.01.2023 09:00:00;25.01.2023 10:00:00;29.17
25.01.2023 10:00:00;25.01.2023 11:00:00;29.39
25.01.2023 11:00:00;25.01.2023 12:00:00;29.12
25.01.2023 12:00:00;25.01.2023 13:00:00;29.07
25.01.2023 13:00:00;25.01.2023 14:00:00;28.49
25.01.2023 14:00:00;25.01.2023 15:00:00;28.15
25.01.2023 15:00:00;25.01.2023 16:00:00;28.62
25.01.2023 16:00:00;25.01.2023 17:00:00;29.07
25.01.2023 17:00:00;25.01.2023 18:00:00;29.98
25.01.2023 18:00:00;25.01.2023 19:00:00;30.77
25.01.2023 19:00:00;25.01.2023 20:00:00;32.02
25.01.2023 20:00:00;25.01.2023 21:00:00;31.86
25.01.2023 21:00:00;25.01.2023 22:00:00;31.53
25.01.2023 22:00:00;25.01.2023 23:00:00;33.05
25.01.2023 23:00:00;26.01.2023 00:00:00;31.21
26.01.2023 00:00:00;26.01.2023 01:00:00;30.01
26.01.2023 01:00:00;26.01.2023 02:00:00;38.82
26.01.2023 02:00:00;26.01.2023 03:00:00;39.96
26.01.2023 03:00:00;26.01.2023 04:00:00;39.99
26.01.2023 04:00:00;26.01.2023 05:00:00;39.73
26.01.2023 05:00:00;26.01.2023 06:00:00;40
26.01.2023 06:00:00;26.01.2023 07:00:00;45.04
26.01.2023 07:00:00;26.01.2023 08:00:00;94.91
26.01.2023 08:00:00;26.01.2023 09:00:00;126.94
26.01.2023 09:00:00;26.01.2023 10:00:00;130.21
26.01.2023 10:00:00;26.01.2023 11:00:00;129.61
26.01.2023 11:00:00;26.01.2023 12:00:00;131.22
26.01.2023 12:00:00;26.01.2023 13:00:00;131.21
26.01.2023 13:00:00;26.01.2023 14:00:00;131.68
26.01.2023 14:00:00;26.01.2023 15:00:00;126.23
26.01.2023 15:00:00;26.01.2023 16:00:00;124.25
26.01.2023 16:00:00;26.01.2023 17:00:00;130.76
26.01.2023 17:00:00;26.01.2023 18:00:00;133.01
26.01.2023 18:00:00;26.01.2023 19:00:00;134.34
26.01.2023 19:00:00;26.01.2023 20:00:00;134.79
26.01.2023 20:00:00;26.01.2023 21:00:00;130.03
26.01.2023 21:00:00;26.01.2023 22:00:00;110.28
26.01.2023 22:00:00;26.01.2023 23:00:00;106.53
26.01.2023 23:00:00;27.01.2023 00:00:00;69.01
27.01.2023 00:00:00;27.01.2023 01:00:00;61.08
27.01.2023 01:00:00;27.01.2023 02:00:00;78.56
27.01.2023 02:00:00;27.01.2023 03:00:00;81.91
27.01.2023 03:00:00;27.01.2023 04:00:00;91.56
27.01.2023 04:00:00;27.01.2023 05:00:00;94.96
27.01.2023 05:00:00;27.01.2023 06:00:00;109.42
27.01.2023 06:00:00;27.01.2023 07:00:00;123.19
27.01.2023 07:00:00;27.01.2023 08:00:00;147.39
27.01.2023 08:00:00;27.01.2023 09:00:00;176.1
27.01.2023 09:00:00;27.01.2023 10:00:00;195
27.01.2023 10:00:00;27.01.2023 11:00:00;192.47
27.01.2023 11:00:00;27.01.2023 12:00:00;160
27.01.2023 12:00:00;27.01.2023 13:00:00;154.93
27.01.2023 13:00:00;27.01.2023 14:00:00;159.99
27.01.2023 14:00:00;27.01.2023 15:00:00;149.98
27.01.2023 15:00:00;27.01.2023 16:00:00;123.29
27.01.2023 16:00:00;27.01.2023 17:00:00;99.46
27.01.2023 17:00:00;27.01.2023 18:00:00;85.01
27.01.2023 18:00:00;27.01.2023 19:00:00;117.82
27.01.2023 19:00:00;27.01.2023 20:00:00;121.73
27.01.2023 20:00:00;27.01.2023 21:00:00;77.41
27.01.2023 21:00:00;27.01.2023 22:00:00;43.74
27.01.2023 22:00:00;27.01.2023 23:00:00;49.52
27.01.2023 23:00:00;28.01.2023 00:00:00;31.94
28.01.2023 00:00:00;28.01.2023 01:00:00;29.3
28.01.2023 01:00:00;28.01.2023 02:00:00;27.17
28.01.2023 02:00:00;28.01.2023 03:00:00;29.21
28.01.2023 03:00:00;28.01.2023 04:00:00;28.51
28.01.2023 04:00:00;28.01.2023 05:00:00;27.66
28.01.2023 05:00:00;28.01.2023 06:00:00;27.62
28.01.2023 06:00:00;28.01.2023 07:00:00;26.38
28.01.2023 07:00:00;28.01.2023 08:00:00;26.46
28.01.2023 08:00:00;28.01.2023 09:00:00;28.7
28.01.2023 09:00:00;28.01.2023 10:00:00;30.18
28.01.2023 10:00:00;28.01.2023 11:00:00;31.26
28.01.2023 11:00:00;28.01.2023 12:00:00;35.49
28.01.2023 12:00:00;28.01.2023 13:00:00;38.26
28.01.2023 13:00:00;28.01.2023 14:00:00;37.61
28.01.2023 14:00:00;28.01.2023 15:00:00;35.83
28.01.2023 15:00:00;28.01.2023 16:00:00;35
28.01.2023 16:00:00;28.01.2023 17:00:00;34.91
28.01.2023 17:00:00;28.01.2023 18:00:00;37.93
28.01.2023 18:00:00;28.01.2023 19:00:00;38.95
28.01.2023 19:00:00;28.01.2023 20:00:00;38.14
28.01.2023 20:00:00;28.01.2023 21:00:00;34.66
28.01.2023 21:00:00;28.01.2023 22:00:00;31.62
28.01.2023 22:00:00;28.01.2023 23:00:00;30.81
28.01.2023 23:00:00;29.01.2023 00:00:00;30.12
29.01.2023 00:00:00;29.01.2023 01:00:00;29.36
29.01.2023 01:00:00;29.01.2023 02:00:00;29.76
29.01.2023 02:00:00;29.01.2023 03:00:00;29.32
29.01.2023 03:00:00;29.01.2023 04:00:00;28.37
29.01.2023 04:00:00;29.01.2023 05:00:00;28.23
29.01.2023 05:00:00;29.01.2023 06:00:00;28.62
29.01.2023 06:00:00;29.01.2023 07:00:00;26.99
29.01.2023 07:00:00;29.01.2023 08:00:00;27.26
29.01.2023 08:00:00;29.01.2023 09:00:00;29.18
29.01.2023 09:00:00;29.01.2023 10:00:00;30.9
29.01.2023 10:00:00;29.01.2023 11:00:00;31.31
29.01.2023 11:00:00;29.01.2023 12:00:00;34.36
29.01.2023 12:00:00;29.01.2023 13:00:00;34
29.01.2023 13:00:00;29.01.2023 14:00:00;33.89
29.01.2023 14:00:00;29.01.2023 15:00:00;34.95
29.01.2023 15:00:00;29.01.2023 16:00:00;34.38
29.01.2023 16:00:00;29.01.2023 17:00:00;32.54
29.01.2023 17:00:00;29.01.2023 18:00:00;34.69
29.01.2023 18:00:00;29.01.2023 19:00:00;36.65
29.01.2023 19:00:00;29.01.2023 20:00:00;34.85
29.01.2023 20:00:00;29.01.2023 21:00:00;31.17
29.01.2023 21:00:00;29.01.2023 22:00:00;28.53
29.01.2023 22:00:00;29.01.2023 23:00:00;25.98
29.01.2023 23:00:00;30.01.2023 00:00:00;25.08
30.01.2023 00:00:00;30.01.2023 01:00:00;18.34
30.01.2023 01:00:00;30.01.2023 02:00:00;13.09
30.01.2023 02:00:00;30.01.2023 03:00:00;5.76
30.01.2023 03:00:00;30.01.2023 04:00:00;4.95
30.01.2023 04:00:00;30.01.2023 05:00:00;2.03
30.01.2023 05:00:00;30.01.2023 06:00:00;9.03
30.01.2023 06:00:00;30.01.2023 07:00:00;26.74
30.01.2023 07:00:00;30.01.2023 08:00:00;58.21
30.01.2023 08:00:00;30.01.2023 09:00:00;82.01
30.01.2023 09:00:00;30.01.2023 10:00:00;82.02
30.01.2023 10:00:00;30.01.2023 11:00:00;85.01
30.01.2023 11:00:00;30.01.2023 12:00:00;105
30.01.2023 12:00:00;30.01.2023 13:00:00;89.03
30.01.2023 13:00:00;30.01.2023 14:00:00;95.01
30.01.2023 14:00:00;30.01.2023 15:00:00;85.16
30.01.2023 15:00:00;30.01.2023 16:00:00;69.69
30.01.2023 16:00:00;30.01.2023 17:00:00;49.18
30.01.2023 17:00:00;30.01.2023 18:00:00;30
30.01.2023 18:00:00;30.01.2023 19:00:00;29.44
30.01.2023 19:00:00;30.01.2023 20:00:00;29.62
30.01.2023 20:00:00;30.01.2023 21:00:00;27.54
30.01.2023 21:00:00;30.01.2023 22:00:00;26.82
30.01.2023 22:00:00;30.01.2023 23:00:00;25.99
30.01.2023 23:00:00;31.01.2023 00:00:00;21.24
31.01.2023 00:00:00;31.01.2023 01:00:00;10
31.01.2023 01:00:00;31.01.2023 02:00:00;25.36
31.01.2023 02:00:00;31.01.2023 03:00:00;25.2
31.01.2023 03:00:00;31.01.2023 04:00:00;25.58
31.01.2023 04:00:00;31.01.2023 05:00:00;26.3
31.01.2023 05:00:00;31.01.2023 06:00:00;29.24
31.01.2023 06:00:00;31.01.2023 07:00:00;30.36
31.01.2023 07:00:00;31.01.2023 08:00:00;40.04
31.01.2023 08:00:00;31.01.2023 09:00:00;86.7
31.01.2023 09:00:00;31.01.2023 10:00:00;115.01
31.01.2023 10:00:00;31.01.2023 11:00:00;112.54
31.01.2023 11:00:00;31.01.2023 12:00:00;108.85
31.01.2023 12:00:00;31.01.2023 13:00:00;101.09
31.01.2023 13:00:00;31.01.2023 14:00:00;97.7
31.01.2023 14:00:00;31.01.2023 15:00:00;96.53
31.01.2023 15:00:00;31.01.2023 16:00:00;96.03
31.01.2023 16:00:00;31.01.2023 17:00:00;107.15
31.01.2023 17:00:00;31.01.2023 18:00:00;110.67
31.01.2023 18:00:00;31.01.2023 19:00:00;112.29
31.01.2023 19:00:00;31.01.2023 20:00:00;110.68
31.01.2023 20:00:00;31.01.2023 21:00:00;110.66
31.01.2023 21:00:00;31.01.2023 22:00:00;102.8
31.01.2023 22:00:00;31.01.2023 23:00:00;100.6
31.01.2023 23:00:00;01.02.2023 00:00:00;81.98
01.02.2023 00:00:00;01.02.2023 01:00:00;68.83
01.02.2023 01:00:00;01.02.2023 02:00:00;85
01.02.2023 02:00:00;01.02.2023 03:00:00;69.12
01.02.2023 03:00:00;01.02.2023 04:00:00;69.09
01.02.2023 04:00:00;01.02.2023 05:00:00;71.03
01.02.2023 05:00:00;01.02.2023 06:00:00;80.52
01.02.2023 06:00:00;01.02.2023 07:00:00;100.01
01.02.2023 07:00:00;01.02.2023 08:00:00;130.39
01.02.2023 08:00:00;01.02.2023 09:00:00;209.88
01.02.2023 09:00:00;01.02.2023 10:00:00;150
01.02.2023 10:00:00;01.02.2023 11:00:00;110.46
01.02.2023 11:00:00;01.02.2023 12:00:00;130.28
01.02.2023 12:00:00;01.02.2023 13:00:00;141.16
01.02.2023 13:00:00;01.02.2023 14:00:00;134.28
01.02.2023 14:00:00;01.02.2023 15:00:00;149.99
01.02.2023 15:00:00;01.02.2023 16:00:00;134.87
01.02.2023 16:00:00;01.02.2023 17:00:00;134.37
01.02.2023 17:00:00;01.02.2023 18:00:00;150
01.02.2023 18:00:00;01.02.2023 19:00:00;143.63
01.02.2023 19:00:00;01.02.2023 20:00:00;144.97
01.02.2023 20:00:00;01.02.2023 21:00:00;111.75
01.02.2023 21:00:00;01.02.2023 22:00:00;111.97
01.02.2023 22:00:00;01.02.2023 23:00:00;109.89
01.02.2023 23:00:00;02.02.2023 00:00:00;95.56
02.02.2023 00:00:00;02.02.2023 01:00:00;85.36
02.02.2023 01:00:00;02.02.2023 02:00:00;74.3
02.02.2023 02:00:00;02.02.2023 03:00:00;67.77
02.02.2023 03:00:00;02.02.2023 04:00:00;71.35
02.02.2023 04:00:00;02.02.2023 05:00:00;74.91
02.02.2023 05:00:00;02.02.2023 06:00:00;82.23
02.02.2023 06:00:00;02.02.2023 07:00:00;84.84
02.02.2023 07:00:00;02.02.2023 08:00:00;124.23
02.02.2023 08:00:00;02.02.2023 09:00:00;138.93
02.02.2023 09:00:00;02.02.2023 10:00:00;169.87
02.02.2023 10:00:00;02.02.2023 11:00:00;178.2
02.02.2023 11:00:00;02.02.2023 12:00:00;170.09
02.02.2023 12:00:00;02.02.2023 13:00:00;167.21
02.02.2023 13:00:00;02.02.2023 14:00:00;156.86
02.02.2023 14:00:00;02.02.2023 15:00:00;152.74
02.02.2023 15:00:00;02.02.2023 16:00:00;156.28
02.02.2023 16:00:00;02.02.2023 17:00:00;159.47
02.02.2023 17:00:00;02.02.2023 18:00:00;167.28
02.02.2023 18:00:00;02.02.2023 19:00:00;178.17
02.02.2023 19:00:00;02.02.2023 20:00:00;183.12
02.02.2023 20:00:00;02.02.2023 21:00:00;172.18
02.02.2023 21:00:00;02.02.2023 22:00:00;137.68
02.02.2023 22:00:00;02.02.2023 23:00:00;135.89
02.02.2023 23:00:00;03.02.2023 00:00:00;124.96
03.02.2023 00:00:00;03.02.2023 01:00:00;103.93
03.02.2023 01:00:00;03.02.2023 02:00:00;108.3
03.02.2023 02:00:00;03.02.2023 03:00:00;100.27
03.02.2023 03:00:00;03.02.2023 04:00:00;93.82
03.02.2023 04:00:00;03.02.2023 05:00:00;87.83
03.02.2023 05:00:00;03.02.2023 06:00:00;84.03
03.02.2023 06:00:00;03.02.2023 07:00:00;123.49
03.02.2023 07:00:00;03.02.2023 08:00:00;148.66
03.02.2023 08:00:00;03.02.2023 09:00:00;160.65
03.02.2023 09:00:00;03.02.2023 10:00:00;149.99
03.02.2023 10:00:00;03.02.2023 11:00:00;142.87
03.02.2023 11:00:00;03.02.2023 12:00:00;139.65
03.02.2023 12:00:00;03.02.2023 13:00:00;140
03.02.2023 13:00:00;03.02.2023 14:00:00;135.64
03.02.2023 14:00:00;03.02.2023 15:00:00;110.28
03.02.2023 15:00:00;03.02.2023 16:00:00;100.32
03.02.2023 16:00:00;03.02.2023 17:00:00;102
03.02.2023 17:00:00;03.02.2023 18:00:00;107.72
03.02.2023 18:00:00;03.02.2023 19:00:00;112.4
03.02.2023 19:00:00;03.02.2023 20:00:00;113.52
03.02.2023 20:00:00;03.02.2023 21:00:00;108.07
03.02.2023 21:00:00;03.02.2023 22:00:00;101.21
03.02.2023 22:00:00;03.02.2023 23:00:00;100.48
03.02.2023 23:00:00;04.02.2023 00:00:00;98.13
04.02.2023 00:00:00;04.02.2023 01:00:00;82.69
04.02.2023 01:00:00;04.02.2023 02:00:00;70.36
04.02.2023 02:00:00;04.02.2023 03:00:00;72.39
04.02.2023 03:00:00;04.02.2023 04:00:00;73.04
04.02.2023 04:00:00;04.02.2023 05:00:00;74.95
04.02.2023 05:00:00;04.02.2023 06:00:00;85.94
04.02.2023 06:00:00;04.02.2023 07:00:00;119.63
04.02.2023 07:00:00;04.02.2023 08:00:00;121.48
04.02.2023 08:00:00;04.02.2023 09:00:00;124.25
04.02.2023 09:00:00;04.02.2023 10:00:00;135.88
04.02.2023 10:00:00;04.02.2023 11:00:00;165.76
04.02.2023 11:00:00;04.02.2023 12:00:00;160.17
04.02.2023 12:00:00;04.02.2023 13:00:00;152.63
04.02.2023 13:00:00;04.02.2023 14:00:00;145.27
04.02.2023 14:00:00;04.02.2023 15:00:00;129.03
04.02.2023 15:00:00;04.02.2023 16:00:00;128.43
04.02.2023 16:00:00;04.02.2023 17:00:00;134.94
04.02.2023 17:00:00;04.02.2023 18:00:00;155.36
04.02.2023 18:00:00;04.02.2023 19:00:00;170.29
04.02.2023 19:00:00;04.02.2023 20:00:00;149.96
04.02.2023 20:00:00;04.02.2023 21:00:00;123.93
04.02.2023 21:00:00;04.02.2023 22:00:00;80.55
04.02.2023 22:00:00;04.02.2023 23:00:00;81.33
04.02.2023 23:00:00;05.02.2023 00:00:00;67.14
05.02.2023 00:00:00;05.02.2023 01:00:00;45.56
05.02.2023 01:00:00;05.02.2023 02:00:00;38.1
05.02.2023 02:00:00;05.02.2023 03:00:00;36.48
05.02.2023 03:00:00;05.02.2023 04:00:00;34.75
05.02.2023 04:00:00;05.02.2023 05:00:00;33.29
05.02.2023 05:00:00;05.02.2023 06:00:00;32.18
05.02.2023 06:00:00;05.02.2023 07:00:00;31.84
05.02.2023 07:00:00;05.02.2023 08:00:00;32.16
05.02.2023 08:00:00;05.02.2023 09:00:00;34.03
05.02.2023 09:00:00;05.02.2023 10:00:00;64.28
05.02.2023 10:00:00;05.02.2023 11:00:00;101.58
05.02.2023 11:00:00;05.02.2023 12:00:00;108.54
05.02.2023 12:00:00;05.02.2023 13:00:00;107.07
05.02.2023 13:00:00;05.02.2023 14:00:00;104.98
05.02.2023 14:00:00;05.02.2023 15:00:00;103.7
05.02.2023 15:00:00;05.02.2023 16:00:00;106.35
05.02.2023 16:00:00;05.02.2023 17:00:00;112.71
05.02.2023 17:00:00;05.02.2023 18:00:00;119.97
05.02.2023 18:00:00;05.02.2023 19:00:00;137.05
05.02.2023 19:00:00;05.02.2023 20:00:00;129.75
05.02.2023 20:00:00;05.02.2023 21:00:00;127.35
05.02.2023 21:00:00;05.02.2023 22:00:00;120.51
05.02.2023 22:00:00;05.02.2023 23:00:00;119.92
05.02.2023 23:00:00;06.02.2023 00:00:00;119.96
06.02.2023 00:00:00;06.02.2023 01:00:00;74.15
06.02.2023 01:00:00;06.02.2023 02:00:00;105.25
06.02.2023 02:00:00;06.02.2023 03:00:00;84.93
06.02.2023 03:00:00;06.02.2023 04:00:00;79.08
06.02.2023 04:00:00;06.02.2023 05:00:00;89.99
06.02.2023 05:00:00;06.02.2023 06:00:00;120.01
06.02.2023 06:00:00;06.02.2023 07:00:00;126.26
06.02.2023 07:00:00;06.02.2023 08:00:00;175.67
06.02.2023 08:00:00;06.02.2023 09:00:00;200.65
06.02.2023 09:00:00;06.02.2023 10:00:00;213.39
06.02.2023 10:00:00;06.02.2023 11:00:00;200.65
06.02.2023 11:00:00;06.02.2023 12:00:00;185.08
06.02.2023 12:00:00;06.02.2023 13:00:00;179.84
06.02.2023 13:00:00;06.02.2023 14:00:00;168.72
06.02.2023 14:00:00;06.02.2023 15:00:00;159.28
06.02.2023 15:00:00;06.02.2023 16:00:00;128.55
06.02.2023 16:00:00;06.02.2023 17:00:00;144.81
06.02.2023 17:00:00;06.02.2023 18:00:00;175.98
06.02.2023 18:00:00;06.02.2023 19:00:00;192.57
06.02.2023 19:00:00;06.02.2023 20:00:00;158.29
06.02.2023 20:00:00;06.02.2023 21:00:00;125.37
06.02.2023 21:00:00;06.02.2023 22:00:00;83.34
06.02.2023 22:00:00;06.02.2023 23:00:00;84.76
06.02.2023 23:00:00;07.02.2023 00:00:00;56.42
07.02.2023 00:00:00;07.02.2023 01:00:00;41.23
07.02.2023 01:00:00;07.02.2023 02:00:00;39.94
07.02.2023 02:00:00;07.02.2023 03:00:00;34.66
07.02.2023 03:00:00;07.02.2023 04:00:00;33.34
07.02.2023 04:00:00;07.02.2023 05:00:00;32.47
07.02.2023 05:00:00;07.02.2023 06:00:00;33.17
07.02.2023 06:00:00;07.02.2023 07:00:00;36.6
07.02.2023 07:00:00;07.02.2023 08:00:00;59.7
07.02.2023 08:00:00;07.02.2023 09:00:00;68.68
07.02.2023 09:00:00;07.02.2023 10:00:00;63.58
07.02.2023 10:00:00;07.02.2023 11:00:00;70.93
07.02.2023 11:00:00;07.02.2023 12:00:00;75.86
07.02.2023 12:00:00;07.02.2023 13:00:00;69.09
07.02.2023 13:00:00;07.02.2023 14:00:00;59.98
07.02.2023 14:00:00;07.02.2023 15:00:00;59.91
07.02.2023 15:00:00;07.02.2023 16:00:00;56.92
07.02.2023 16:00:00;07.02.2023 17:00:00;59.9
07.02.2023 17:00:00;07.02.2023 18:00:00;59.24
07.02.2023 18:00:00;07.02.2023 19:00:00;74.58
07.02.2023 19:00:00;07.02.2023 20:00:00;87.65
07.02.2023 20:00:00;07.02.2023 21:00:00;109.52
07.02.2023 21:00:00;07.02.2023 22:00:00;113.12
07.02.2023 22:00:00;07.02.2023 23:00:00;120.55
07.02.2023 23:00:00;08.02.2023 00:00:00;120.56
08.02.2023 00:00:00;08.02.2023 01:00:00;117.03
08.02.2023 01:00:00;08.02.2023 02:00:00;79.93
08.02.2023 02:00:00;08.02.2023 03:00:00;78.13
08.02.2023 03:00:00;08.02.2023 04:00:00;71.61
08.02.2023 04:00:00;08.02.2023 05:00:00;64.99
08.02.2023 05:00:00;08.02.2023 06:00:00;65
08.02.2023 06:00:00;08.02.2023 07:00:00;94.66
08.02.2023 07:00:00;08.02.2023 08:00:00;105.32
08.02.2023 08:00:00;08.02.2023 09:00:00;119.41
08.02.2023 09:00:00;08.02.2023 10:00:00;119.98
08.02.2023 10:00:00;08.02.2023 11:00:00;117.85
08.02.2023 11:00:00;08.02.2023 12:00:00;94.1
08.02.2023 12:00:00;08.02.2023 13:00:00;64.98
08.02.2023 13:00:00;08.02.2023 14:00:00;41.69
08.02.2023 14:00:00;08.02.2023 15:00:00;34.1
08.02.2023 15:00:00;08.02.2023 16:00:00;29.25
08.02.2023 16:00:00;08.02.2023 17:00:00;28.94
08.02.2023 17:00:00;08.02.2023 18:00:00;28.91
08.02.2023 18:00:00;08.02.2023 19:00:00;28.8
08.02.2023 19:00:00;08.02.2023 20:00:00;28.37
